wavelength_nm,diameter_mm,myopia_d,stroke_arcmin,contrast_ratio,optical_d50_arcmin,optical_log_mar
550.0,0.7022713150912545,2.5,10.0,0.6511206159296156,3.0655558685353457,-0.11555075594854038
550.0,0.7022713150912545,2.5,14.0,0.7312883819784296,3.0655558685353457,-0.11555075594854038
550.0,0.7022713150912545,2.5,20.0,0.798201529537286,3.0655558685353457,-0.11555075594854038
550.0,0.7386277204483878,2.5,0.5,-0.04971181470929662,3.0779634560805214,-0.11379653207577459
550.0,0.7386277204483878,2.5,0.8,-0.04867907030878949,3.0779634560805214,-0.11379653207577459
550.0,0.7386277204483878,2.5,1.2,-0.026067536450920317,3.0779634560805214,-0.11379653207577459
550.0,0.7386277204483878,2.5,1.8,0.08786145499816082,3.0779634560805214,-0.11379653207577459
550.0,0.7386277204483878,2.5,2.5,0.18521708928296968,3.0779634560805214,-0.11379653207577459
550.0,0.7386277204483878,2.5,3.5,0.2907958200573848,3.0779634560805214,-0.11379653207577459
550.0,0.7386277204483878,2.5,5.0,0.4237664428864243,3.0779634560805214,-0.11379653207577459
550.0,0.7386277204483878,2.5,7.0,0.542395743045718,3.0779634560805214,-0.11379653207577459
550.0,0.7386277204483878,2.5,10.0,0.6497399128000546,3.0779634560805214,-0.11379653207577459
550.0,0.7386277204483878,2.5,14.0,0.7308976313115714,3.0779634560805214,-0.11379653207577459
550.0,0.7386277204483878,2.5,20.0,0.7984830305211615,3.0779634560805214,-0.11379653207577459
550.0,0.7781886018183509,2.5,0.5,-0.049696270455332155,3.204276766586496,-0.09632997049187529
550.0,0.7781886018183509,2.5,0.8,-0.04564594555929257,3.204276766586496,-0.09632997049187529
550.0,0.7781886018183509,2.5,1.2,-0.018451352234496447,3.204276766586496,-0.09632997049187529
550.0,0.7781886018183509,2.5,1.8,0.09070105027598553,3.204276766586496,-0.09632997049187529
550.0,0.7781886018183509,2.5,2.5,0.17477483403590807,3.204276766586496,-0.09632997049187529
550.0,0.7781886018183509,2.5,3.5,0.2782256192159704,3.204276766586496,-0.09632997049187529
550.0,0.7781886018183509,2.5,5.0,0.4151279052025707,3.204276766586496,-0.09632997049187529
550.0,0.7781886018183509,2.5,7.0,0.5364921264763346,3.204276766586496,-0.09632997049187529
550.0,0.7781886018183509,2.5,10.0,0.6462175786491,3.204276766586496,-0.09632997049187529
550.0,0.7781886018183509,2.5,14.0,0.7289780554082325,3.204276766586496,-0.09632997049187529
550.0,0.7781886018183509,2.5,20.0,0.7976676858915376,3.204276766586496,-0.09632997049187529
550.0,0.8164016305125923,2.5,0.5,-0.048538147791095596,3.468246170896667,-0.061950075860652744
550.0,0.8164016305125923,2.5,0.8,-0.04323596593435166,3.468246170896667,-0.061950075860652744
550.0,0.8164016305125923,2.5,1.2,-0.010322039070660876,3.468246170896667,-0.061950075860652744
550.0,0.8164016305125923,2.5,1.8,0.08643729194975787,3.468246170896667,-0.061950075860652744
550.0,0.8164016305125923,2.5,2.5,0.15957755296643794,3.468246170896667,-0.061950075860652744
550.0,0.8164016305125923,2.5,3.5,0.26296799358954104,3.468246170896667,-0.061950075860652744
550.0,0.8164016305125923,2.5,5.0,0.4035960925502376,3.468246170896667,-0.061950075860652744
550.0,0.8164016305125923,2.5,7.0,0.5284278590468899,3.468246170896667,-0.061950075860652744
550.0,0.8164016305125923,2.5,10.0,0.6410052622390192,3.468246170896667,-0.061950075860652744
550.0,0.8164016305125923,2.5,14.0,0.7258021164272532,3.468246170896667,-0.061950075860652744
550.0,0.8164016305125923,2.5,20.0,0.7958532806977573,3.468246170896667,-0.061950075860652744
550.0,0.8191458966508958,2.5,0.5,-0.04841146603223645,3.4931198286030263,-0.05884650731973216
550.0,0.8191458966508958,2.5,0.8,-0.04308506619617533,3.4931198286030263,-0.05884650731973216
550.0,0.8191458966508958,2.5,1.2,-0.009729363666977912,3.4931198286030263,-0.05884650731973216
550.0,0.8191458966508958,2.5,1.8,0.0858823861561781,3.4931198286030263,-0.05884650731973216
550.0,0.8191458966508958,2.5,2.5,0.15832274990368964,3.4931198286030263,-0.05884650731973216
550.0,0.8191458966508958,2.5,3.5,0.26178029288930366,3.4931198286030263,-0.05884650731973216
550.0,0.8191458966508958,2.5,5.0,0.4026572278219665,3.4931198286030263,-0.05884650731973216
550.0,0.8191458966508958,2.5,7.0,0.5277646221077504,3.4931198286030263,-0.05884650731973216
550.0,0.8191458966508958,2.5,10.0,0.6405671180786775,3.4931198286030263,-0.05884650731973216
550.0,0.8191458966508958,2.5,14.0,0.7255261300455594,3.4931198286030263,-0.05884650731973216
550.0,0.8191458966508958,2.5,20.0,0.7956878646832174,3.4931198286030263,-0.05884650731973216
550.0,0.8601031914834406,2.5,0.5,-0.04568400031454829,3.875203240711883,-0.013765506677891335
550.0,0.8601031914834406,2.5,0.8,-0.04116923872566466,3.875203240711883,-0.013765506677891335
550.0,0.8601031914834406,2.5,1.2,-0.001439866631739556,3.875203240711883,-0.013765506677891335
550.0,0.8601031914834406,2.5,1.8,0.07388543725779213,3.875203240711883,-0.013765506677891335
550.0,0.8601031914834406,2.5,2.5,0.1372832015396045,3.875203240711883,-0.013765506677891335
550.0,0.8601031914834406,2.5,3.5,0.24272941584770896,3.875203240711883,-0.013765506677891335
550.0,0.8601031914834406,2.5,5.0,0.38702312876161776,3.875203240711883,-0.013765506677891335
550.0,0.8601031914834406,2.5,7.0,0.5165932745183025,3.875203240711883,-0.013765506677891335
550.0,0.8601031914834406,2.5,10.0,0.6330969383720291,3.875203240711883,-0.013765506677891335
550.0,0.8601031914834406,2.5,14.0,0.7206896027606897,3.875203240711883,-0.013765506677891335
550.0,0.8601031914834406,2.5,20.0,0.7927176624037929,3.875203240711883,-0.013765506677891335
550.0,0.9023647554129298,2.5,0.5,-0.041231791267156946,4.266877543511942,0.028050187753478655
550.0,0.9023647554129298,2.5,0.8,-0.03969893509886529,4.266877543511942,0.028050187753478655
550.0,0.9023647554129298,2.5,1.2,0.004788856588478809,4.266877543511942,0.028050187753478655
550.0,0.9023647554129298,2.5,1.8,0.05514824245264995,4.266877543511942,0.028050187753478655
550.0,0.9023647554129298,2.5,2.5,0.1119400871843541,4.266877543511942,0.028050187753478655
550.0,0.9023647554129298,2.5,3.5,0.22064438142178935,4.266877543511942,0.028050187753478655
550.0,0.9023647554129298,2.5,5.0,0.36806099982702634,4.266877543511942,0.028050187753478655
550.0,0.9023647554129298,2.5,7.0,0.5028037854314645,4.266877543511942,0.028050187753478655
550.0,0.9023647554129298,2.5,10.0,0.623810245517792,4.266877543511942,0.028050187753478655
550.0,0.9023647554129298,2.5,14.0,0.7144359793703648,4.266877543511942,0.028050187753478655
550.0,0.9023647554129298,2.5,20.0,0.7887065519546191,4.266877543511942,0.028050187753478655
550.0,0.9973793796812823,2.5,0.5,-0.02597407681707308,4.758351567772178,0.07539653512966484
550.0,0.9973793796812823,2.5,0.8,-0.03651217487939691,4.758351567772178,0.07539653512966484
550.0,0.9973793796812823,2.5,1.2,0.0006086579698904036,4.758351567772178,0.07539653512966484
550.0,0.9973793796812823,2.5,1.8,-0.0017154489071390792,4.758351567772178,0.07539653512966484
550.0,0.9973793796812823,2.5,2.5,0.04804457258358659,4.758351567772178,0.07539653512966484
550.0,0.9973793796812823,2.5,3.5,0.16291277640456658,4.758351567772178,0.07539653512966484
550.0,0.9973793796812823,2.5,5.0,0.3181403791750189,4.758351567772178,0.07539653512966484
550.0,0.9973793796812823,2.5,7.0,0.4654836485716855,4.758351567772178,0.07539653512966484
550.0,0.9973793796812823,2.5,10.0,0.5980373709739423,4.758351567772178,0.07539653512966484
550.0,0.9973793796812823,2.5,14.0,0.6966530334857949,4.758351567772178,0.07539653512966484
550.0,0.9973793796812823,2.5,20.0,0.7768839923610017,4.758351567772178,0.07539653512966484
550.0,1.1005248747756682,2.5,0.5,-0.005349471349117539,5.116483205722464,0.10691156161493003
550.0,1.1005248747756682,2.5,0.8,-0.029032869184515434,5.116483205722464,0.10691156161493003
550.0,1.1005248747756682,2.5,1.2,-0.037200839468899495,5.116483205722464,0.10691156161493003
550.0,1.1005248747756682,2.5,1.8,-0.0648020285124851,5.116483205722464,0.10691156161493003
550.0,1.1005248747756682,2.5,2.5,-0.019735506531611494,5.116483205722464,0.10691156161493003
550.0,1.1005248747756682,2.5,3.5,0.09297756591693816,5.116483205722464,0.10691156161493003
550.0,1.1005248747756682,2.5,5.0,0.25793716929257493,5.116483205722464,0.10691156161493003
550.0,1.1005248747756682,2.5,7.0,0.4190058420746628,5.116483205722464,0.10691156161493003
550.0,1.1005248747756682,2.5,10.0,0.5649955953198689,5.116483205722464,0.10691156161493003
550.0,1.1005248747756682,2.5,14.0,0.6734211089882848,5.116483205722464,0.10691156161493003
550.0,1.1005248747756682,2.5,20.0,0.7610796617996318,5.116483205722464,0.10691156161493003
550.0,1.102398582221007,2.5,0.5,-0.004994363797638323,5.122675293485398,0.10743683717833476
550.0,1.102398582221007,2.5,0.8,-0.02884815736308635,5.122675293485398,0.10743683717833476
550.0,1.102398582221007,2.5,1.2,-0.03809335426107129,5.122675293485398,0.10743683717833476
550.0,1.102398582221007,2.5,1.8,-0.06579581498829076,5.122675293485398,0.10743683717833476
550.0,1.102398582221007,2.5,2.5,-0.020859683447456822,5.122675293485398,0.10743683717833476
550.0,1.102398582221007,2.5,3.5,0.09169737290875493,5.122675293485398,0.10743683717833476
550.0,1.102398582221007,2.5,5.0,0.25681077047538936,5.122675293485398,0.10743683717833476
550.0,1.102398582221007,2.5,7.0,0.41812281396308776,5.122675293485398,0.10743683717833476
550.0,1.102398582221007,2.5,10.0,0.5643653129255035,5.122675293485398,0.10743683717833476
550.0,1.102398582221007,2.5,14.0,0.6729741084904058,5.122675293485398,0.10743683717833476
550.0,1.102398582221007,2.5,20.0,0.7607745403682891,5.122675293485398,0.10743683717833476
550.0,1.1584472366059666,2.5,0.5,0.0045519785597415,5.403811195497902,0.13064017541250966
550.0,1.1584472366059666,2.5,0.8,-0.02301978883555997,5.403811195497902,0.13064017541250966
550.0,1.1584472366059666,2.5,1.2,-0.06470205417511475,5.403811195497902,0.13064017541250966
550.0,1.1584472366059666,2.5,1.8,-0.0914483521672875,5.403811195497902,0.13064017541250966
550.0,1.1584472366059666,2.5,2.5,-0.051881463923763964,5.403811195497902,0.13064017541250966
550.0,1.1584472366059666,2.5,3.5,0.05416799923015677,5.403811195497902,0.13064017541250966
550.0,1.1584472366059666,2.5,5.0,0.22319405080112625,5.403811195497902,0.13064017541250966
550.0,1.1584472366059666,2.5,7.0,0.3916396119656712,5.403811195497902,0.13064017541250966
550.0,1.1584472366059666,2.5,10.0,0.545391565100804,5.403811195497902,0.13064017541250966
550.0,1.1584472366059666,2.5,14.0,0.6594602796407998,5.403811195497902,0.13064017541250966
550.0,1.1584472366059666,2.5,20.0,0.7514852997077177,5.403811195497902,0.13064017541250966
550.0,1.216369598436265,2.5,0.5,0.011272893011874258,5.930476467890509,0.17102959563881673
550.0,1.216369598436265,2.5,0.8,-0.017710305330123483,5.930476467890509,0.17102959563881673
550.0,1.216369598436265,2.5,1.2,-0.08632632137915494,5.930476467890509,0.17102959563881673
550.0,1.216369598436265,2.5,1.8,-0.10805088476044551,5.930476467890509,0.17102959563881673
550.0,1.216369598436265,2.5,2.5,-0.07769328106546902,5.930476467890509,0.17102959563881673
550.0,1.216369598436265,2.5,3.5,0.01812669082820087,5.930476467890509,0.17102959563881673
550.0,1.216369598436265,2.5,5.0,0.18899637950672407,5.930476467890509,0.17102959563881673
550.0,1.216369598436265,2.5,7.0,0.3642719542534179,5.930476467890509,0.17102959563881673
550.0,1.216369598436265,2.5,10.0,0.5256092281243026,5.930476467890509,0.17102959563881673
550.0,1.216369598436265,2.5,14.0,0.6453266986200645,5.930476467890509,0.17102959563881673
550.0,1.216369598436265,2.5,20.0,0.7417052195579247,5.930476467890509,0.17102959563881673
550.0,1.218475796513094,2.5,0.5,0.011467575092407952,5.951117298734508,0.17253851912689813
550.0,1.218475796513094,2.5,0.8,-0.017559305702183996,5.951117298734508,0.17253851912689813
550.0,1.218475796513094,2.5,1.2,-0.08689102983081252,5.951117298734508,0.17253851912689813
550.0,1.218475796513094,2.5,1.8,-0.10843907209316041,5.951117298734508,0.17253851912689813
550.0,1.218475796513094,2.5,2.5,-0.07850374600552852,5.951117298734508,0.17253851912689813
550.0,1.218475796513094,2.5,3.5,0.016885845261264507,5.951117298734508,0.17253851912689813
550.0,1.218475796513094,2.5,5.0,0.18777465605299234,5.951117298734508,0.17253851912689813
550.0,1.218475796513094,2.5,7.0,0.36329235076972316,5.951117298734508,0.17253851912689813
550.0,1.218475796513094,2.5,10.0,0.5248966664269495,5.951117298734508,0.17253851912689813
550.0,1.218475796513094,2.5,14.0,0.644814956902158,5.951117298734508,0.17253851912689813
550.0,1.218475796513094,2.5,20.0,0.741349967825009,5.951117298734508,0.17253851912689813
550.0,1.3467753774655815,2.5,0.5,0.01791808727768152,6.654029752643336,0.221024747101435
550.0,1.3467753774655815,2.5,0.8,-0.014115104439944284,6.654029752643336,0.221024747101435
550.0,1.3467753774655815,2.5,1.2,-0.08212986437549244,6.654029752643336,0.221024747101435
550.0,1.3467753774655815,2.5,1.8,-0.10591946528011156,6.654029752643336,0.221024747101435
550.0,1.3467753774655815,2.5,2.5,-0.11196466085512208,6.654029752643336,0.221024747101435
550.0,1.3467753774655815,2.5,3.5,-0.04689298566457964,6.654029752643336,0.221024747101435
550.0,1.3467753774655815,2.5,5.0,0.11772637898362286,6.654029752643336,0.221024747101435
550.0,1.3467753774655815,2.5,7.0,0.30500163868065394,6.654029752643336,0.221024747101435
550.0,1.3467753774655815,2.5,10.0,0.48191488422553014,6.654029752643336,0.221024747101435
550.0,1.3467753774655815,2.5,14.0,0.6137779321547793,6.654029752643336,0.221024747101435
550.0,1.3467753774655815,2.5,20.0,0.7197153308683992,6.654029752643336,0.221024747101435
550.0,1.4885842809008711,2.5,0.5,0.03294263258366917,7.670640859550137,0.2827716581672366
550.0,1.4885842809008711,2.5,0.8,0.0053316394896426944,7.670640859550137,0.2827716581672366
550.0,1.4885842809008711,2.5,1.2,-0.013270059726617446,7.670640859550137,0.2827716581672366
550.0,1.4885842809008711,2.5,1.8,-0.0629955624250897,7.670640859550137,0.2827716581672366
550.0,1.4885842809008711,2.5,2.5,-0.1116886223176119,7.670640859550137,0.2827716581672366
550.0,1.4885842809008711,2.5,3.5,-0.09052816883885309,7.670640859550137,0.2827716581672366
550.0,1.4885842809008711,2.5,5.0,0.05123147267014662,7.670640859550137,0.2827716581672366
550.0,1.4885842809008711,2.5,7.0,0.24418696783271135,7.670640859550137,0.2827716581672366
550.0,1.4885842809008711,2.5,10.0,0.4359687102462998,7.670640859550137,0.2827716581672366
550.0,1.4885842809008711,2.5,14.0,0.5802302083358098,7.670640859550137,0.2827716581672366
550.0,1.4885842809008711,2.5,20.0,0.6961141851190688,7.670640859550137,0.2827716581672366
550.0,1.645324972836306,2.5,0.5,0.018055264642107133,8.61839131126818,0.33336621767088515
550.0,1.645324972836306,2.5,0.8,0.061888623351719296,8.61839131126818,0.33336621767088515
550.0,1.645324972836306,2.5,1.2,0.008623325811286065,8.61839131126818,0.33336621767088515
550.0,1.645324972836306,2.5,1.8,-0.023583212698066156,8.61839131126818,0.33336621767088515
550.0,1.645324972836306,2.5,2.5,-0.08002686387312882,8.61839131126818,0.33336621767088515
550.0,1.645324972836306,2.5,3.5,-0.11486370308113669,8.61839131126818,0.33336621767088515
550.0,1.645324972836306,2.5,5.0,-0.013260913092016264,8.61839131126818,0.33336621767088515
550.0,1.645324972836306,2.5,7.0,0.17851158485852608,8.61839131126818,0.33336621767088515
550.0,1.645324972836306,2.5,10.0,0.38468286031460247,8.61839131126818,0.33336621767088515
550.0,1.645324972836306,2.5,14.0,0.542374061030805,8.61839131126818,0.33336621767088515
550.0,1.645324972836306,2.5,20.0,0.669263666881681,8.61839131126818,0.33336621767088515
550.0,1.8185696980492723,2.5,0.5,-0.025106104495241588,9.766210341630455,0.3876660824216657
550.0,1.8185696980492723,2.5,0.8,-0.009597150339598265,9.766210341630455,0.3876660824216657
550.0,1.8185696980492723,2.5,1.2,-0.03675711947501566,9.766210341630455,0.3876660824216657
550.0,1.8185696980492723,2.5,1.8,-0.031290629522309266,9.766210341630455,0.3876660824216657
550.0,1.8185696980492723,2.5,2.5,-0.047111718091778367,9.766210341630455,0.3876660824216657
550.0,1.8185696980492723,2.5,3.5,-0.11435444183192474,9.766210341630455,0.3876660824216657
550.0,1.8185696980492723,2.5,5.0,-0.07069712740332816,9.766210341630455,0.3876660824216657
550.0,1.8185696980492723,2.5,7.0,0.10728552976774554,9.766210341630455,0.3876660824216657
550.0,1.8185696980492723,2.5,10.0,0.32667426226422824,9.766210341630455,0.3876660824216657
550.0,1.8185696980492723,2.5,14.0,0.4990883045393049,9.766210341630455,0.3876660824216657
550.0,1.8185696980492723,2.5,20.0,0.6383428225345286,9.766210341630455,0.3876660824216657
550.0,2.0100562510528768,2.5,0.5,0.02884209932863119,11.109034067289635,0.4436163072633783
550.0,2.0100562510528768,2.5,0.8,0.02851625244318755,11.109034067289635,0.4436163072633783
550.0,2.0100562510528768,2.5,1.2,0.020548640327312837,11.109034067289635,0.4436163072633783
550.0,2.0100562510528768,2.5,1.8,-0.056943708662152405,11.109034067289635,0.4436163072633783
550.0,2.0100562510528768,2.5,2.5,-0.031100091724422862,11.109034067289635,0.4436163072633783
550.0,2.0100562510528768,2.5,3.5,-0.08768329503537879,11.109034067289635,0.4436163072633783
550.0,2.0100562510528768,2.5,5.0,-0.10822321564301698,11.109034067289635,0.4436163072633783
550.0,2.0100562510528768,2.5,7.0,0.036689012686598854,11.109034067289635,0.4436163072633783
550.0,2.0100562510528768,2.5,10.0,0.26421940256191284,11.109034067289635,0.4436163072633783
550.0,2.0100562510528768,2.5,14.0,0.4517954266387633,11.109034067289635,0.4436163072633783
550.0,2.0100562510528768,2.5,20.0,0.6043082979548076,11.109034067289635,0.4436163072633783
550.0,2.2217054076787313,2.5,0.5,0.013924786433389123,12.509783649768465,0.49518980753218805
550.0,2.2217054076787313,2.5,0.8,-0.04489846202879258,12.509783649768465,0.49518980753218805
550.0,2.2217054076787313,2.5,1.2,0.03474679897955764,12.509783649768465,0.49518980753218805
550.0,2.2217054076787313,2.5,1.8,-0.042416659802757925,12.509783649768465,0.49518980753218805
550.0,2.2217054076787313,2.5,2.5,-0.04834198543151053,12.509783649768465,0.49518980753218805
550.0,2.2217054076787313,2.5,3.5,-0.05641311098549234,12.509783649768465,0.49518980753218805
550.0,2.2217054076787313,2.5,5.0,-0.12028217091451601,12.509783649768465,0.49518980753218805
550.0,2.2217054076787313,2.5,7.0,-0.02923654870813802,12.509783649768465,0.49518980753218805
550.0,2.2217054076787313,2.5,10.0,0.19655704389602824,12.509783649768465,0.49518980753218805
550.0,2.2217054076787313,2.5,14.0,0.3995298826462925,12.509783649768465,0.49518980753218805
550.0,2.2217054076787313,2.5,20.0,0.5664206808579212,12.509783649768465,0.49518980753218805
550.0,2.455640192120709,2.5,0.5,0.011628974781852817,14.135098575159436,0.548238850185126
550.0,2.455640192120709,2.5,0.8,0.06975720362493697,14.135098575159436,0.548238850185126
550.0,2.455640192120709,2.5,1.2,-0.01726420712038959,14.135098575159436,0.548238850185126
550.0,2.455640192120709,2.5,1.8,0.0038046022691969883,14.135098575159436,0.548238850185126
550.0,2.455640192120709,2.5,2.5,-0.06554769223838368,14.135098575159436,0.548238850185126
550.0,2.455640192120709,2.5,3.5,-0.03807290629017198,14.135098575159436,0.548238850185126
550.0,2.455640192120709,2.5,5.0,-0.10916061936111979,14.135098575159436,0.548238850185126
550.0,2.455640192120709,2.5,7.0,-0.08120071944348412,14.135098575159436,0.548238850185126
550.0,2.455640192120709,2.5,10.0,0.12491655072724747,14.135098575159436,0.548238850185126
550.0,2.455640192120709,2.5,14.0,0.34229119178898676,14.135098575159436,0.548238850185126
550.0,2.455640192120709,2.5,20.0,0.5245974081649324,14.135098575159436,0.548238850185126
550.0,2.714207172704789,2.5,0.5,-0.013559855379369185,15.910218799897986,0.5996161608475282
550.0,2.714207172704789,2.5,0.8,-0.021737319132083894,15.910218799897986,0.5996161608475282
550.0,2.714207172704789,2.5,1.2,0.010993185469049422,15.910218799897986,0.5996161608475282
550.0,2.714207172704789,2.5,1.8,0.013444375043984758,15.910218799897986,0.5996161608475282
550.0,2.714207172704789,2.5,2.5,-0.05628499584547344,15.910218799897986,0.5996161608475282
550.0,2.714207172704789,2.5,3.5,-0.04227372724586379,15.910218799897986,0.5996161608475282
550.0,2.714207172704789,2.5,5.0,-0.08621599006218736,15.910218799897986,0.5996161608475282
550.0,2.714207172704789,2.5,7.0,-0.11102495934520266,15.910218799897986,0.5996161608475282
550.0,2.714207172704789,2.5,10.0,0.05164400442278231,15.910218799897986,0.5996161608475282
550.0,2.714207172704789,2.5,14.0,0.2797265121145975,15.910218799897986,0.5996161608475282
550.0,2.714207172704789,2.5,20.0,0.4784508257234747,15.910218799897986,0.5996161608475282
550.0,3.0000000000000004,2.5,0.5,-0.02145016880149821,17.87321688293419,0.6501427340246081
550.0,3.0000000000000004,2.5,0.8,-0.021381715941283137,17.87321688293419,0.6501427340246081
550.0,3.0000000000000004,2.5,1.2,-0.0010754102270663516,17.87321688293419,0.6501427340246081
550.0,3.0000000000000004,2.5,1.8,0.0008259278240774419,17.87321688293419,0.6501427340246081
550.0,3.0000000000000004,2.5,2.5,-0.0208400004328224,17.87321688293419,0.6501427340246081
550.0,3.0000000000000004,2.5,3.5,-0.06361035153675294,17.87321688293419,0.6501427340246081
550.0,3.0000000000000004,2.5,5.0,-0.055943957638442725,17.87321688293419,0.6501427340246081
550.0,3.0000000000000004,2.5,7.0,-0.11981309669112562,17.87321688293419,0.6501427340246081
550.0,3.0000000000000004,2.5,10.0,-0.016787537929861953,17.87321688293419,0.6501427340246081
550.0,3.0000000000000004,2.5,14.0,0.2119946176425555,17.87321688293419,0.6501427340246081
550.0,3.0000000000000004,2.5,20.0,0.42782245321261675,17.87321688293419,0.6501427340246081
550.0,0.3,3.0,0.5,-0.013570000750719227,5.656331308952527,0.1504748481871695
550.0,0.3,3.0,0.8,-0.03170618579302091,5.656331308952527,0.1504748481871695
550.0,0.3,3.0,1.2,-0.05410358403717423,5.656331308952527,0.1504748481871695
550.0,0.3,3.0,1.8,-0.05782544620517693,5.656331308952527,0.1504748481871695
550.0,0.3,3.0,2.5,-0.0401821285332487,5.656331308952527,0.1504748481871695
550.0,0.3,3.0,3.5,0.02642615788472544,5.656331308952527,0.1504748481871695
550.0,0.3,3.0,5.0,0.19973070284127947,5.656331308952527,0.1504748481871695
550.0,0.3,3.0,7.0,0.35588929626658894,5.656331308952527,0.1504748481871695
550.0,0.3,3.0,10.0,0.48629894333594387,5.656331308952527,0.1504748481871695
550.0,0.3,3.0,14.0,0.5934119864862889,5.656331308952527,0.1504748481871695
550.0,0.3,3.0,20.0,0.6855422736804828,5.656331308952527,0.1504748481871695
550.0,0.3315885423378064,3.0,0.5,-0.0165261714007552,5.148387722823579,0.10961125466314654
550.0,0.3315885423378064,3.0,0.8,-0.03698265033431348,5.148387722823579,0.10961125466314654
550.0,0.3315885423378064,3.0,1.2,-0.05825823182614118,5.148387722823579,0.10961125466314654
550.0,0.3315885423378064,3.0,1.8,-0.05382592857217305,5.148387722823579,0.10961125466314654
550.0,0.3315885423378064,3.0,2.5,-0.03115340807694447,5.148387722823579,0.10961125466314654
550.0,0.3315885423378064,3.0,3.5,0.06946505308855198,5.148387722823579,0.10961125466314654
550.0,0.3315885423378064,3.0,5.0,0.24735391806231635,5.148387722823579,0.10961125466314654
550.0,0.3315885423378064,3.0,7.0,0.39277994285171897,5.148387722823579,0.10961125466314654
550.0,0.3315885423378064,3.0,10.0,0.517290940624001,5.148387722823579,0.10961125466314654
550.0,0.3315885423378064,3.0,14.0,0.6184444328114233,5.148387722823579,0.10961125466314654
550.0,0.3315885423378064,3.0,20.0,0.7058795096541302,5.148387722823579,0.10961125466314654
550.0,0.3665032046990376,3.0,0.5,-0.01980659681681199,4.700012755201581,0.07003904522608392
550.0,0.3665032046990376,3.0,0.8,-0.04256425487243086,4.700012755201581,0.07003904522608392
550.0,0.3665032046990376,3.0,1.2,-0.06059021438287915,4.700012755201581,0.07003904522608392
550.0,0.3665032046990376,3.0,1.8,-0.04896255430557055,4.700012755201581,0.07003904522608392
550.0,0.3665032046990376,3.0,2.5,-0.014923564673551541,4.700012755201581,0.07003904522608392
550.0,0.3665032046990376,3.0,3.5,0.11767028931036676,4.700012755201581,0.07003904522608392
550.0,0.3665032046990376,3.0,5.0,0.2903874098892925,4.700012755201581,0.07003904522608392
550.0,0.3665032046990376,3.0,7.0,0.42495389464173366,4.700012755201581,0.07003904522608392
550.0,0.3665032046990376,3.0,10.0,0.5457589305809568,4.700012755201581,0.07003904522608392
550.0,0.3665032046990376,3.0,14.0,0.6413395791744609,4.700012755201581,0.07003904522608392
550.0,0.3665032046990376,3.0,20.0,0.7244270838289925,4.700012755201581,0.07003904522608392
550.0,0.4050942113609619,3.0,0.5,-0.023619812734084793,4.3098169817255325,0.03239883671807718
550.0,0.4050942113609619,3.0,0.8,-0.04806930958146715,4.3098169817255325,0.03239883671807718
550.0,0.4050942113609619,3.0,1.2,-0.06034071081019662,4.3098169817255325,0.03239883671807718
550.0,0.4050942113609619,3.0,1.8,-0.043657051876487246,4.3098169817255325,0.03239883671807718
550.0,0.4050942113609619,3.0,2.5,0.01223142481747604,4.3098169817255325,0.03239883671807718
550.0,0.4050942113609619,3.0,3.5,0.1650920375933611,4.3098169817255325,0.03239883671807718
550.0,0.4050942113609619,3.0,5.0,0.3274781059325242,4.3098169817255325,0.03239883671807718
550.0,0.4050942113609619,3.0,7.0,0.4524778747682263,4.3098169817255325,0.03239883671807718
550.0,0.4050942113609619,3.0,10.0,0.5707006000117425,4.3098169817255325,0.03239883671807718
550.0,0.4050942113609619,3.0,14.0,0.6619805291627536,4.3098169817255325,0.03239883671807718
550.0,0.4050942113609619,3.0,20.0,0.7409214036039449,4.3098169817255325,0.03239883671807718
550.0,0.4477486635155488,3.0,0.5,-0.02791323304352995,3.9784371619341385,-0.0023474884107624774
550.0,0.4477486635155488,3.0,0.8,-0.05307784996107369,3.9784371619341385,-0.0023474884107624774
550.0,0.4477486635155488,3.0,1.2,-0.057411740737084146,3.9784371619341385,-0.0023474884107624774
550.0,0.4477486635155488,3.0,1.8,-0.03634119920596617,3.9784371619341385,-0.0023474884107624774
550.0,0.4477486635155488,3.0,2.5,0.05001942945804968,3.9784371619341385,-0.0023474884107624774
550.0,0.4477486635155488,3.0,3.5,0.2074675589008501,3.9784371619341385,-0.0023474884107624774
550.0,0.4477486635155488,3.0,5.0,0.3574844425108387,3.9784371619341385,-0.0023474884107624774
550.0,0.4477486635155488,3.0,7.0,0.4769808466360298,3.9784371619341385,-0.0023474884107624774
550.0,0.4477486635155488,3.0,10.0,0.5914418271517055,3.9784371619341385,-0.0023474884107624774
550.0,0.4477486635155488,3.0,14.0,0.6795071616288586,3.9784371619341385,-0.0023474884107624774
550.0,0.4477486635155488,3.0,20.0,0.7550728438345633,3.9784371619341385,-0.0023474884107624774
550.0,0.4492873987401234,3.0,0.5,-0.028071673720281187,3.9681556048817557,-0.0034712973477119607
550.0,0.4492873987401234,3.0,0.8,-0.05322506425107284,3.9681556048817557,-0.0034712973477119607
550.0,0.4492873987401234,3.0,1.2,-0.05726617657367478,3.9681556048817557,-0.0034712973477119607
550.0,0.4492873987401234,3.0,1.8,-0.03601734450114164,3.9681556048817557,-0.0034712973477119607
550.0,0.4492873987401234,3.0,2.5,0.05144879771734596,3.9681556048817557,-0.0034712973477119607
